Component1_fraction,Component2_fraction,Component3_fraction,Component4_fraction,Component5_fraction,Component1_Property1,Component2_Property1,Component3_Property1,Component4_Property1,Component5_Property1,Component1_Property2,Component2_Property2,Component3_Property2,Component4_Property2,Component5_Property2,Component1_Property3,Component2_Property3,Component3_Property3,Component4_Property3,Component5_Property3,Component1_Property4,Component2_Property4,Component3_Property4,Component4_Property4,Component5_Property4,Component1_Property5,Component2_Property5,Component3_Property5,Component4_Property5,Component5_Property5,Component1_Property6,Component2_Property6,Component3_Property6,Component4_Property6,Component5_Property6,Component1_Property7,Component2_Property7,Component3_Property7,Component4_Property7,Component5_Property7,Component1_Property8,Component2_Property8,Component3_Property8,Component4_Property8,Component5_Property8,Component1_Property9,Component2_Property9,Component3_Property9,Component4_Property9,Component5_Property9,Component1_Property10,Component2_Property10,Component3_Property10,Component4_Property10,Component5_Property10,BlendProperty1,BlendProperty2,BlendProperty3,BlendProperty4,BlendProperty5,BlendProperty6,BlendProperty7,BlendProperty8,BlendProperty9,BlendProperty10
0.34,0.26,0.04,0.15,0.21,1.616694766,-0.385002987,1.022314341,-1.140382872,0.122604325,-0.131736943,-1.808038639,-1.156127467,-1.171584974,0.191622833,0.30045824,0.145629418,-0.123491496,-0.346336889,-0.108608391,0.024145894,0.407294682,-1.40986249,0.926510146,1.046458715,-2.620079108,0.093645935,0.542236698,-0.617524784,-0.013397816,1.199686528,-0.683539489,0.073477054,0.048876816,0.682971254,-1.364985512,-0.677528396,-1.288338729,-0.99628801,0.380414616,-0.967948449,-0.093521552,0.303183765,-2.400435115,0.674075016,0.762553948,0.565339276,-0.485299603,0.891128778,-1.150477968,-0.270031343,1.254565833,0.641866817,-0.258065139,-0.232349347,0.598538426,-0.258877264,-1.60899547,0.465156976,-0.369164754,0.656429036,-1.588736383,-0.57178959,0.848065768,-0.905923838
0.06,0,0.33,0.5,0.11,0.440975806,-0.607148033,0.860446978,-0.93518263,-0.326373287,-0.709457501,1.223426946,-0.538394708,-1.442387418,1.273144089,-1.071141911,-1.451550058,0.318033754,-1.024930033,-0.734332608,0.531881919,1.439500113,-0.642563677,-0.949513235,-0.064207859,0.834043649,-1.807109287,0.257340483,-0.563625972,-0.957918638,0.765260648,-1.304333535,0.261242676,-0.770733236,-0.235388485,-0.849915848,-0.471041403,1.370452645,0.321147901,-0.893494672,1.21705336,0.489663314,0.793823812,-0.637241997,-0.174392998,-1.070422357,0.440889364,0.319083072,-1.39837216,1.425408436,0.808008185,-0.365983007,1.213075229,0.191957884,0.665448871,1.128216254,0.569457547,1.638646401,0.552212584,2.087890873,0.601122093,1.964623252,1.046810486,-0.186939497,2.177537426
0,0.5,0,0.5,0,0.051785057,-0.004085561,-0.517623812,0.549112482,1.032028863,-0.773065781,0.069473997,0.877523653,0.926222448,0.212787167,0.83962179,1.273816552,-0.342955517,-0.757605461,-0.145042266,2.121095676,0.244314877,-0.898329948,-0.163611548,0.507694564,0.338817365,-0.83565192,-0.514108317,0.58126812,2.950184633,1.707734737,2.084216357,-0.896135883,0.932794519,0.066347315,1.540590356,0.088404049,-0.26659642,-1.160251616,1.311104562,-1.439902898,-1.544417941,0.283795245,-2.992436191,0.090617046,-0.290663362,-0.146806072,0.343681931,1.901337211,-0.396499027,-0.66960016,-0.942823696,-1.72735275,0.417994505,0.88825252,-1.509674764,-1.258936725,-1.91664034,-1.518985423,-0.855388776,-0.095442326,-1.890836178,-3.621079932,-0.444726043,-0.379576615
0,0.09,0.38,0.36,0.17,1.56386456,-1.718895404,0.069794849,-1.233564623,-0.192676243,-1.330130042,-0.10569814,0.949405283,-0.314099147,0.197330069,-1.81828992,1.03215522,1.124466636,-2.172971207,1.437899238,1.065004745,0.631391913,-0.217438658,-1.390632247,0.430728256,1.11420637,-0.395404407,-0.376187899,-0.504259164,-2.401508818,0.052314999,-0.347493294,-0.841662019,-1.372419517,-0.083416556,0.360977741,1.581237861,0.286828232,1.542920699,-1.739354838,0.02064326,-0.120578296,-0.216991127,0.265932753,0.401480803,1.652971811,0.401103939,-0.307809377,-1.601797373,0.172500414,-0.150997812,0.471265978,1.040153264,1.278573839,0.301270589,0.82675322,1.622521783,1.469053167,1.001999891,-0.625043989,0.044870628,1.431627236,0.912024711,-0.178320885,1.558945201
0.29,0.21,0,0.5,0,-0.693392409,-1.310891274,-1.629912387,0.054147054,1.032028863,-0.051079022,1.088279304,0.666121775,1.231828143,-1.740276615,0.721913559,-0.434748606,-0.636439947,0.125618876,0.110822908,1.303640677,0.006635994,0.014133506,-0.219385216,1.630119879,-1.442278464,0.414824765,-1.25090287,0.232878697,1.123765416,0.736975599,1.435334366,0.380997843,0.019986985,-1.790628686,-0.633081828,0.809639614,-0.238023695,-0.644391991,-0.078226855,-1.387050931,0.278379435,-0.976056688,0.475869269,-0.553252752,0.188112466,1.18745117,-0.580478264,0.513707591,-0.746538359,-0.202858046,-1.284501513,-0.408241118,0.864429645,-0.070530834,-1.532102564,-0.705090923,-0.362416628,-0.924105435,-0.201118673,-0.558050804,-0.365589024,-0.985513136,-0.562170712,0.110010287
0,0.2,0.26,0.38,0.16,2.154131024,-1.309528421,0.228564751,1.16290969,-1.248271751,0.129909484,-0.125450487,-0.789231646,1.494344098,0.744273536,-0.855177232,-0.685529233,-0.320446386,-0.571029962,-0.077694799,-1.625996186,-1.032360262,-0.784272016,0.389054799,0.057655461,-0.771305934,-2.507468215,0.902710516,0.433111482,0.047723855,1.401741929,-0.389036542,0.467894026,0.674174977,0.335058261,-0.159423907,0.803134435,0.600822615,0.110307248,-0.65850643,0.786192243,1.090426446,-0.352509846,-1.163326986,1.268168257,0.245959417,0.34424795,1.432465255,0.316027528,0.497230051,-2.001019812,-0.335895993,0.851636881,0.149928399,1.387568317,0.689442594,1.36047267,0.939017169,0.526821365,-1.73011074,1.117522255,0.911634991,0.054430096,1.401843752,1.190240555
0.5,0,0,0.5,0,-0.010549649,-1.524518489,-0.298503362,1.090969371,1.032028863,1.803397412,0.623579332,0.138241054,0.401521998,0.331212318,0.941369583,0.606805221,-0.887503324,-1.272694271,0.142012514,-1.138569602,-0.020527306,0.667374388,-0.361354553,1.120218093,-0.100548252,1.219177156,0.082327832,0.0355101,2.2670681,0.764042632,-0.490119507,-0.59592922,-0.399887814,1.120070553,1.197566045,1.039839037,-0.069948842,-1.089405763,0.723268312,0.459921084,2.154600956,-0.870474647,-0.609010013,1.358829588,2.15065699,1.023904162,-0.410462306,-0.040992514,1.327919241,1.134482656,1.018365479,-1.563611369,0.617378282,-0.667907958,-0.471792535,-0.279430135,0.62360118,-1.468202985,1.506347156,-0.534867346,0.601923232,-0.276168238,0.064672521,0.839847229
0.3,0.16,0.09,0.45,0,0.141522347,-0.539346094,0.532215935,0.24632189,0.348558189,0.518116715,0.269596468,-0.261350925,0.301752677,-1.412348336,0.718920977,-0.568281147,-0.700071527,-1.605721505,0.416094626,0.729898969,-0.719982303,1.17890693,-0.609800893,1.615154208,9.45E-07,0.022613545,0.236269308,-1.299201548,0.204075273,1.102921885,-0.414097044,-0.089507872,-0.656562847,-1.058705767,-0.35741825,-0.410186496,1.516677767,-0.271708865,0.242444341,-0.773869095,-0.038546383,0.791513264,-0.28962792,-1.293711739,-0.058268551,0.815753424,0.838213599,0.437496416,0.764934758,-0.020326354,-0.189265026,1.869424129,-0.027415526,1.726105121,-1.069469543,-1.051244549,-0.411328962,-1.094589334,-0.406330076,-0.997475825,-0.413639543,-0.942633405,-0.597031068,-0.05685679
0.07,0.18,0.25,0.5,0,-1.076905145,-0.308172146,0.76062877,0.23710391,1.032028863,-0.079604385,-0.489309526,-0.440306233,-0.142071646,0.056551577,-0.271623714,0.401621071,0.008966079,-1.359461909,0.214328237,-0.052014509,-1.127431815,0.494559339,0.94679148,1.469773405,-0.805896577,2.325544963,-0.090246832,0.028219439,-0.748358623,1.416222791,-0.430243408,0.830434508,-1.453116592,-0.589637642,0.122460319,2.009320652,2.494262228,1.475256545,-1.572864206,-1.495354142,-1.36260351,2.465154377,-0.041012342,1.75904706,-1.737508472,0.586126817,1.315242233,-0.927035356,-1.290306221,-0.217150237,1.136292742,2.102208535,-0.284205428,0.291568409,-0.616260969,-0.921707372,0.607373256,-0.485200078,0.798601768,-1.081724208,0.586223558,0.310976745,-0.765544229,0.892716006
0,0.5,0.19,0.13,0.18,0.291495946,0.713286211,1.179085881,-0.72817887,1.032028863,-1.127501606,0.943255487,-2.037426203,-1.470561479,1.273144089,0.188735173,-1.552513688,1.923540764,1.023889624,-2.285808492,-0.595292056,-1.154595116,1.165081726,-0.660504228,-0.30472757,1.958561812,0.493778033,1.334234246,1.489215744,0.09602089,-0.719636782,0.802262355,0.998331907,-0.378359334,-0.462434354,-0.027546167,-1.110437611,0.345348839,-0.87092903,0.176018723,0.383551848,0.415903526,-0.049928391,1.331161579,1.350112153,0.183077432,-1.103170606,0.94484019,-0.103016685,0.140004015,-0.361909712,1.995674703,1.228418124,-1.242170154,-0.774631945,0.152487661,-0.162332854,-2.149545335,-0.808031291,-0.159809016,0.079115475,-2.119195079,-1.05385728,1.132479966,-1.138463849
0.08,0.24,0.11,0.5,0.07,-2.569852214,-1.465915808,0.288515626,-0.512357912,1.032028863,-1.265538129,0.887117236,-1.114945283,0.481072287,-1.160278738,0.214670885,0.04792268,0.852192732,-0.141705696,1.437899238,-0.052014509,0.740045117,-0.428273017,-0.163611548,-1.095770173,1.497496474,0.732681936,-1.424870669,-0.515455536,-0.196353532,0.538032906,-0.272479979,-0.481086526,0.371665116,1.558513886,0.956204899,0.633580074,-0.401667483,-0.096927478,0.577497597,-0.012776016,-1.701760666,1.315103749,0.552232433,-0.970730747,-1.246984231,-1.079354417,-1.210398265,-0.780475405,0.702051102,0.129945823,0.322214217,-0.196081587,-0.248326599,0.5864454,-0.593833169,-0.245085205,-0.19648039,-0.249424473,-0.034810538,0.038506542,-0.202566143,-0.080209332,-1.037480735,0.878810416
0.11,0,0.5,0.26,0.13,0.00796561,-0.10169991,-0.059599124,0.618247329,0.455465594,-0.970120296,0.046083059,0.845077084,0.259988775,-0.377436175,-0.346438267,1.298568925,0.92448167,1.241561039,0.264562824,0.206930863,-0.475512595,1.455411007,0.804822143,1.255978107,-0.574719362,-0.196104895,1.592660887,0.609128859,-0.429516335,-0.309841902,1.006614771,1.029662566,-0.057376648,-0.530308108,-1.134643799,0.351968748,-0.454229073,-1.029801917,1.495146184,-0.632765483,-0.019417092,0.667245913,0.790898413,-1.485844021,-1.7123333,1.202594412,1.988967125,0.006961903,0.100477146,-0.254105759,1.482120493,0.397386599,0.610202516,1.645715624,0.70602485,1.162516065,0.655599904,1.988630115,1.211297275,1.328446264,0.633639746,1.736837553,1.299063587,0.201016176
0.35,0,0.19,0.34,0.12,-1.247615835,1.010899244,1.381320167,0.661531755,1.032028863,-0.285839476,-0.006936401,1.331276443,0.036253586,-1.522212632,0.270532419,-1.696468281,-1.375345438,-0.960230465,-0.231710729,0.298323348,-0.013736481,-0.459379726,0.312999797,-0.013965964,-0.284888448,1.23706301,0.848378231,-2.800296486,-0.424604772,-0.413643974,0.755673368,-1.277343761,0.574588397,1.171239876,2.219351931,-0.572396299,0.752701164,-0.541941251,0.8503911,-0.043719791,2.073775394,0.640825288,0.486316347,1.05031954,0.297204878,0.029406193,-1.69130595,0.90883322,-0.248546674,-0.64060743,-0.606333294,0.285207404,0.849565559,-0.176215302,0.58493859,0.175166932,1.525050933,0.418001855,1.391642671,0.299131036,1.486655388,1.014614101,0.70322163,0.284449715
0,0.15,0.5,0.24,0.11,0.008829656,0.222488758,-0.592262652,0.504224929,-0.235121078,-1.03733523,-0.488789727,-1.070518442,-0.16825695,-1.760251941,-0.874130253,0.481740596,0.602427959,-1.03897335,-1.016419133,-0.189103236,-1.595998754,-0.673670385,-1.740485256,0.367658643,-0.62005244,0.168255496,-1.403973636,-1.161460139,-0.023766671,0.579039461,1.011828701,0.172599836,-0.375025892,-1.278743455,-1.75795274,-0.728310767,1.924488478,-1.124616576,0.589807666,-0.445865085,-1.783964915,2.398248916,-0.328182612,-0.352054337,0.010991144,-0.022218494,1.738153379,-0.384646288,0.518868278,0.25367536,-1.75863136,-0.173067245,-0.01921465,-1.96869318,-0.351660649,-0.594484022,0.143391765,-0.706466415,-0.330127796,0.226095568,0.130774418,1.823767792,1.037932505,-0.999132593
0.1,0.43,0.13,0.1,0.24,0.975943362,-1.625880684,-0.740840905,-0.462059806,1.032028863,1.803725289,-0.283989068,-0.805454931,-0.980001361,-0.22999924,0.999724935,-1.680183825,0.728392515,-2.492958219,-0.387658759,-0.102788112,0.380131381,0.166210748,-1.385561913,-2.101677051,-0.146311028,-0.666247334,-0.380019022,-1.32445848,0.654711164,0.294023604,-1.786874342,-2.406775809,-1.256165727,0.914433237,-0.093129572,-0.931859937,-1.036990426,1.150511033,0.10276772,0.306439962,-1.301596583,-0.096842581,-0.688606796,0.826281443,0.975368069,1.89560421,-0.657964668,-0.201387724,-0.779972154,0.299614544,0.981016082,0.368712993,1.318040551,0.474523816,-0.026815441,0.07835209,-2.069548526,-0.416281055,-0.766753493,-0.712001087,-2.040855289,-0.105381051,0.968211793,-0.905373122
0.07,0.09,0.5,0.13,0.21,-0.140403334,-0.050422564,-0.239151996,-0.247240802,-0.690544947,0.523690636,0.403704514,0.031916143,0.538746247,-0.659706564,0.082997271,-1.617000135,-0.884906117,-1.054019762,-0.240543184,-0.930397832,0.604228612,0.287181282,-0.22445555,1.630119879,-0.521651729,0.031300959,0.054290979,0.241731642,0.548021104,-0.580512232,-0.869390863,-0.41809771,-1.093521536,1.500048375,0.363466,-1.712061809,0.477058406,0.383297107,1.605083629,-0.917695759,-0.689459277,-0.682918347,-0.43203154,-1.234433176,0.878807298,-0.06365591,-0.191248632,0.508431432,-0.6602198,1.30578477,1.1058599,0.359783931,2.33853695,1.726105121,0.550819703,1.102209613,0.945874038,1.694817438,-0.401784677,1.040244062,0.918295459,0.755286856,0.073419769,-0.086733156
0.23,0.19,0.12,0.27,0.19,-0.180890034,0.565587012,0.21527564,-1.074253888,-0.341191306,0.768943177,-0.16599478,1.727374176,-0.187481603,0.519075509,-0.964905244,1.183926353,0.118481656,-1.406105784,0.046511596,-0.564827894,1.955602828,-0.608000667,0.495531802,-0.815698332,-0.488350179,-0.012647138,-1.767059583,1.697520332,0.164509905,0.990999703,-0.913120598,-0.43665594,0.435417194,0.43019672,0.831436471,-1.104352121,0.907177233,-0.440551078,1.142176293,1.468688134,1.818545848,1.949701043,-0.602169664,-0.168813839,-0.364958092,0.998298317,0.524294319,-0.412551303,0.791338082,-0.520348854,-0.151223974,-0.651086438,-0.182719598,-0.919818149,0.411481031,0.995388767,0.721197287,0.552212584,-0.424779049,0.747647609,0.697865687,1.251842919,0.436687836,-0.191919993
0.12,0,0.5,0.32,0.06,0.422460547,-0.641730429,1.393210424,1.15108663,-0.841236668,1.674541464,1.281124594,-0.19795532,0.75253765,0.513130471,-0.013264122,0.302611577,0.410667483,-0.364894129,1.196662817,-0.661297739,1.147494629,-1.036581986,0.018920456,1.266667872,-1.534663411,0.673658619,0.461608979,-1.155211002,0.39835487,0.165861202,-0.759561951,-0.76961242,-0.845319001,-0.32227073,-1.020361606,2.423553706,-0.54544788,0.65904444,-0.368183819,0.888430474,0.004882278,0.405249753,0.577355168,-0.680091442,-1.170787377,1.423548072,0.582574692,0.544543805,-1.492705666,-1.875044359,-0.933486346,1.334686531,-0.912597485,1.726105121,0.899047086,0.499145092,0.666570894,-0.594019588,0.613978349,-0.605629927,0.644264778,0.934708528,-0.158639576,0.190552564
0.3,0.12,0.2,0.28,0.1,0.19867278,0.223510898,1.348347186,0.071781449,0.293137123,0.045644908,0.8247414,-0.450289793,-0.404587601,0.914777217,-0.96839659,-0.272555421,0.693330216,-0.006287996,-0.708939301,0.75528577,0.570274486,1.382828686,-0.726418563,0.5878678,-0.38135552,-0.6110567,-0.520377427,0.293807789,1.064826661,0.214987867,-1.219060552,-1.161409406,-0.47169571,-0.070456221,-1.441055151,-1.445349442,-0.910323106,-1.480330636,-0.189748764,-0.422100266,1.003569126,0.249337928,-0.412132344,-1.752336029,0.292617403,-1.422693002,-0.488989432,-0.129866468,0.636745839,0.431715221,1.13352612,-0.832057135,-0.486151978,1.462067205,0.114670573,-0.255902506,-0.624577598,0.18222625,-0.737876839,-0.695787819,-0.622809952,-0.371586615,-0.856489882,-0.642681387
0,0.13,0.22,0.46,0.19,-0.702896909,0.10255769,0.19928874,-0.252050183,-0.134241342,0.765008645,1.957382606,0.583757407,-0.801676129,1.273144089,0.254073217,-1.300430304,-1.106101609,-0.634224889,0.94521387,-3.062889136,-2.017029917,-0.953630763,0.257226129,1.257047084,0.61189008,-0.651938651,0.432701417,-0.023335946,0.073236696,2.62936721,0.518187269,0.521603727,-0.526697503,-1.132051663,-1.190629632,1.180434855,-0.873193843,-0.89510995,0.335074561,0.140581331,-1.715719878,1.8992708,0.14143841,-0.640427109,-0.390021374,0.919828793,-0.180936034,0.962415538,-0.17238324,0.096257088,-0.263963821,0.142719704,-0.425670524,-0.392088822,1.594428179,1.868074512,0.452865134,1.520706222,-0.759266953,0.811591525,0.434460039,1.983578939,1.194611154,1.852890093
0.35,0.19,0.11,0.27,0.08,-1.052588438,1.321459382,0.442089785,1.135456142,-1.039145129,-0.247805659,-0.755966221,-0.538644297,-2.191154517,0.770669504,-0.26164844,0.821108666,1.700613799,0.471686333,0.362271855,-1.184265844,-0.631701575,-0.61836957,-0.949513235,-1.116080726,0.352782532,-0.815466457,0.376801854,0.895808048,0.786641199,0.61964001,-0.006233169,0.975297869,0.106239797,-0.083416556,0.104687038,0.404010185,0.360933962,0.258998694,0.223187006,-0.308350951,1.098009228,-0.119747153,0.940391121,-0.242824868,0.341625071,-1.02607774,1.572962582,-0.772033551,0.898123122,-1.345416607,-1.805663934,1.842385422,-0.942325657,-0.867149168,-0.9402711,-1.47933923,-0.133397193,-1.609668348,-0.844827408,-0.230754927,-0.140718941,-0.528031776,-0.738016125,-1.377612456
0,0.5,0,0.3,0.2,1.269718808,-0.250250892,-0.814880236,-1.472831311,1.032028863,0.718777885,-0.001738415,-0.743057682,-0.24681286,-2.353566703,-0.258157094,-1.379898451,-1.375345438,-0.669834729,-0.122685115,-1.199497925,0.53632036,1.292964861,0.885947479,1.630119879,0.284460641,-0.750821871,-1.626701178,2.097725521,0.176788812,0.564017258,0.259172684,-1.011415241,1.20196996,0.374035269,0.289351421,-2.133429576,-0.547587014,-0.467913698,-0.932253106,-0.997778248,-0.812507148,0.257073244,0.082735782,-1.043608509,-0.683955494,-1.048379605,-0.049615973,-1.281827687,-0.99963531,-0.654695447,-1.10052115,-0.060385004,-0.102761066,-0.46450867,0.122186272,-0.751334884,-3.028367419,0.875043796,-0.81100429,0.572029126,-2.981725674,-1.212351302,-0.632791876,-0.273701382
0.5,0,0.19,0.21,0.1,-1.308345885,1.83269963,2.139099232,-0.691908124,-0.700423626,-0.414695423,-0.141044446,0.560296042,1.175148562,-1.779751665,0.719419741,0.67780545,-1.375345438,0.276082988,0.496138747,-0.458203329,-0.502675896,-1.703648072,-0.50332389,0.733248603,-0.363737926,-0.686177286,-0.47405567,-0.142329942,1.029899992,-0.042554952,-0.360275832,1.681165607,0.24013305,1.56523406,-1.698056785,0.100155341,-0.832550287,0.62404574,0.210511292,2.56669703,-0.432506371,-0.377624508,-0.458895454,-0.551422091,-0.697494142,0.045650761,1.095650115,0.464815191,0.704082127,-0.975453041,-0.986397992,0.361167307,0.169918032,-0.83076599,-0.766217057,-0.592590994,-0.303447552,-0.996651775,1.342579098,0.564907411,-0.307706387,1.37375014,-0.32998273,-1.390278934
0,0.5,0.1,0.3,0.1,0.107083964,-0.838662694,0.128646625,-0.202954422,-1.857819764,0.778451632,0.206181036,0.360624847,0.535100192,1.273144089,-0.88460429,-1.613743243,-0.355941553,1.345882824,-0.161051091,-1.326431931,-2.11210147,-0.843029132,0.282577796,1.199322353,-0.263833274,-0.124050455,1.703937587,-0.813591477,0.805468857,-0.245016358,-1.010671545,-0.624967392,-0.018069811,1.836633076,-0.351375335,-0.477546583,0.197290174,-2.292088361,0.90060643,1.27485633,0.264247887,-1.847535479,-0.730892587,0.541744343,0.388506836,-0.021530165,0.24850327,-0.947436501,-0.068254155,-0.054015089,-0.815213255,-0.872929599,-0.082771433,1.03863632,-1.624080403,-0.400854337,-1.819501358,-1.700351273,-0.483067109,-1.13960709,-1.795369472,-1.743737999,-1.09395194,-1.226853835
0.29,0.27,0,0.34,0.1,0.786717413,-1.718895404,-1.446662545,-1.378246825,-1.493564386,0.626316365,1.091917894,-1.00886996,-0.437070636,1.122140132,-0.190325232,-0.110362236,-1.165404511,0.33677018,-2.291052762,-0.382042925,-2.118892295,0.539491252,0.809892477,0.2832095,-1.001838603,1.15325501,-0.967922215,-1.283318323,-0.836630322,-1.368974903,-0.029948141,0.227947028,0.770567008,0.5222631,1.478917073,-0.230139911,-0.560421821,-0.496548998,-2.041987517,0.033763421,0.57755465,-0.005023375,-0.458397974,0.624472807,0.343527195,1.48274438,-0.59817052,0.28143938,1.289876582,1.547731141,0.13719637,-0.082770539,2.413369935,1.020271478,-1.190317209,-0.37435195,-0.434185193,-1.007533726,0.185240257,-0.664118913,-0.435841103,-0.727942057,-0.357382198,0.16040084
0.5,0,0.13,0.12,0.25,-0.76510818,0.004091557,0.481457527,0.694596247,-1.254383138,1.12370688,0.159918958,0.363619915,0.225185523,-1.772855421,0.613681838,-0.472528544,-1.375345438,1.74812355,-0.518489495,1.496580366,1.276520308,-0.849941734,-1.137115573,1.001561702,-0.42475496,0.990238229,0.650727127,-1.100010286,0.67763179,-0.449507793,-1.744490137,0.889275014,0.90723813,0.037642573,0.876580603,1.182743145,0.884257935,-0.320282818,-0.134414396,-1.06969158,-0.792343841,-0.01577245,0.783560584,0.196621064,0.742973258,1.591362721,0.841808817,-1.775910595,0.523008444,0.169555609,-1.15896604,-1.073896363,0.019226952,-1.443042892,0.441543827,0.621651024,0.82930726,1.945102311,1.304611646,1.050244769,0.803957426,0.928561946,1.457929048,-0.68219529
0.16,0.1,0.33,0.19,0.22,-0.882371488,0.222148045,-0.555292945,0.100437343,0.734161561,-0.048783878,0.912587368,0.390575526,-0.359509104,0.067490446,-0.734476419,-0.509657105,-1.103504402,-0.645258924,-1.07327806,-0.422661807,1.751878072,0.276812379,-0.979935236,0.026655143,-1.015159223,-0.424021773,-0.37270506,-0.323034172,0.947904179,0.595685686,-0.421161078,-0.133065129,-0.350997331,-0.099064961,0.432248595,-1.047064571,1.673904152,-1.584902509,1.828736857,0.370555463,0.139648993,0.054548605,1.145601578,-1.170970244,-0.396287195,-0.623129851,1.538240347,-1.244894579,1.165749713,-1.721505396,0.644179853,0.557858182,-0.647094153,-0.269772044,0.995200313,1.300707083,0.648057347,1.2813033,-0.640017069,0.955389575,0.626186365,1.734642345,0.935538248,-0.066632006
